time_seconds,group,isc_mean,ci_low,ci_high,n,isc_definition,segment_label
87.0,ASD,0.10361665074759885,-0.006696462214321824,0.21392976370951952,,within_group_loo,Mentalizing
87.5,TD,0.07426051808899065,-0.035336122629849226,0.18385715880783052,,within_group_loo,Neutral
87.5,ASD,0.13389395469126994,0.01627114736015413,0.25151676202238576,,within_group_loo,Neutral
88.0,TD,0.06529859684133317,-0.04889493743672729,0.17949213111939363,,within_group_loo,Neutral
88.0,ASD,0.14883632649748177,0.024656469398327677,0.2730161835966359,,within_group_loo,Neutral
88.5,TD,0.1896166488375394,0.0878881899272916,0.2913451077477872,,within_group_loo,Neutral
88.5,ASD,0.10974104235799256,-0.012725927709899207,0.23220801242588435,,within_group_loo,Neutral
89.0,TD,0.1536821875927336,0.051350393158122246,0.256013982027345,,within_group_loo,Mentalizing
89.0,ASD,-0.015583071841819882,-0.13056736051687318,0.09940121683323341,,within_group_loo,Mentalizing
89.5,TD,0.1418569796380513,0.04726172208885676,0.23645223718724584,,within_group_loo,Mentalizing
89.5,ASD,-0.04492644047736335,-0.17602524392610855,0.08617236297138184,,within_group_loo,Mentalizing
90.0,TD,0.14797286780159866,0.06213111640262352,0.23381461920057378,,within_group_loo,Neutral
90.0,ASD,-0.09252739525263548,-0.19457748782740525,0.009522697322134302,,within_group_loo,Neutral
90.5,TD,0.04658085025759471,-0.052233229688555434,0.14539493020374486,,within_group_loo,Neutral
90.5,ASD,-0.06960760357577675,-0.18332398324515198,0.04410877609359848,,within_group_loo,Neutral
91.0,TD,0.015490751146132789,-0.08684607020051839,0.11782757249278396,,within_group_loo,Neutral
91.0,ASD,-0.027817126593836315,-0.1503747884803488,0.09474053529267618,,within_group_loo,Neutral
91.5,TD,0.03943510903012253,-0.06965316070971839,0.14852337876996344,,within_group_loo,Neutral
91.5,ASD,-0.030404146015244396,-0.1541452245380972,0.09333693250760842,,within_group_loo,Neutral
92.0,TD,0.10391690055077757,-0.007823131340041464,0.21565693244159662,,within_group_loo,Pain-related
92.0,ASD,-0.009509210339179085,-0.1061260880111837,0.08710766733282552,,within_group_loo,Pain-related
92.5,TD,0.1381555030486522,0.02307460167217039,0.253236404425134,,within_group_loo,Pain-related
92.5,ASD,0.06726540806890507,-0.05152106245127894,0.1860518785890891,,within_group_loo,Pain-related
93.0,TD,0.11791133857631209,0.011441182499677724,0.22438149465294643,,within_group_loo,Pain-related
93.0,ASD,0.14090044284419068,0.020417083932235097,0.2613838017561463,,within_group_loo,Pain-related
93.5,TD,0.1945106514257646,0.08374788000834163,0.3052734228431876,,within_group_loo,Neutral
93.5,ASD,0.1566465861451876,0.0576680736501308,0.2556250986402444,,within_group_loo,Neutral
94.0,TD,0.24274073825478518,0.1248286395872002,0.36065283692237016,,within_group_loo,Neutral
94.0,ASD,0.3279244557841077,0.22081666304651987,0.4350322485216956,,within_group_loo,Neutral
94.5,TD,0.20740109080877164,0.09581804055310673,0.31898414106443657,,within_group_loo,Neutral
94.5,ASD,0.3217159313501481,0.21363194078996195,0.4297999219103342,,within_group_loo,Neutral
95.0,TD,0.32266545235995037,0.21813409624212116,0.4271968084777796,,within_group_loo,Neutral
95.0,ASD,0.2857706814349537,0.18968066389615973,0.3818606989737477,,within_group_loo,Neutral
95.5,TD,0.46249834136632967,0.3612451073518547,0.5637515753808047,,within_group_loo,Neutral
95.5,ASD,0.17161018262914834,0.0674271141403634,0.2757932511179333,,within_group_loo,Neutral
96.0,TD,0.4419345139962371,0.3485231619262065,0.5353458660662677,,within_group_loo,Neutral
96.0,ASD,0.23045475236777407,0.11615888156582824,0.34475062316971994,,within_group_loo,Neutral
96.5,TD,0.29621759216228527,0.204482346253292,0.38795283807127856,,within_group_loo,Neutral
96.5,ASD,0.1367492664285389,0.01141838045068383,0.262080152406394,,within_group_loo,Neutral
97.0,TD,0.17908502768300216,0.06349238930310559,0.29467766606289875,,within_group_loo,Neutral
97.0,ASD,0.09558252647937811,-0.04591103446207066,0.23707608742082686,,within_group_loo,Neutral
97.5,TD,0.2458115173357512,0.1287331697898611,0.3628898648816413,,within_group_loo,Neutral
97.5,ASD,0.10623542542657058,-0.007150923385085009,0.21962177423822615,,within_group_loo,Neutral
98.0,TD,0.18500384789383761,0.0659537543830107,0.3040539414046645,,within_group_loo,Mentalizing
98.0,ASD,0.10484885519039505,-0.01910319865904625,0.22880090903983635,,within_group_loo,Mentalizing
98.5,TD,0.10768430306613717,-0.007507301413760548,0.2228759075460349,,within_group_loo,Mentalizing
98.5,ASD,0.11090200339405021,-0.013426631467219396,0.2352306382553198,,within_group_loo,Mentalizing
99.0,TD,0.04002693605575026,-0.06356661764206234,0.14362048975356284,,within_group_loo,Mentalizing
99.0,ASD,0.07220436576818248,-0.035460289326241984,0.17986902086260695,,within_group_loo,Mentalizing
99.5,TD,-0.017672154890444984,-0.1042144715802189,0.06887016179932892,,within_group_loo,Mentalizing
99.5,ASD,-0.15487025021670853,-0.2701067378244537,-0.03963376260896333,,within_group_loo,Mentalizing
100.0,TD,-0.022193987753077602,-0.10964786906734035,0.06525989356118515,,within_group_loo,Neutral
100.0,ASD,-0.19711244643763665,-0.30889217770542343,-0.08533271516984983,,within_group_loo,Neutral
100.5,TD,-0.08709808291214137,-0.1903153341899037,0.016119168365620953,,within_group_loo,Mentalizing
100.5,ASD,-0.051265160191702325,-0.16359634492948233,0.06106602454607768,,within_group_loo,Mentalizing
101.0,TD,-0.10750869130041484,-0.21127777124827413,-0.0037396113525555302,,within_group_loo,Mentalizing
101.0,ASD,-0.058918138667607776,-0.16742032227636733,0.04958404494115178,,within_group_loo,Mentalizing
101.5,TD,0.053406113523124125,-0.04660102273303771,0.15341324977928597,,within_group_loo,Mentalizing
101.5,ASD,-0.004656504668406497,-0.11040522563523225,0.10109221629841925,,within_group_loo,Mentalizing
102.0,TD,0.06926675573444303,-0.0363206474217896,0.17485415889067568,,within_group_loo,Neutral
102.0,ASD,0.013086105381786757,-0.10472893901059482,0.13090114977416833,,within_group_loo,Neutral
102.5,TD,0.08229281665967261,-0.02853316276068195,0.1931187960800272,,within_group_loo,Mentalizing
102.5,ASD,0.026379506965961495,-0.0970845531743344,0.14984356710625737,,within_group_loo,Mentalizing
103.0,TD,0.10449778217934629,-0.008355413562135663,0.21735097792082825,,within_group_loo,Neutral
103.0,ASD,-0.06955440534487344,-0.18008171384685726,0.040972903157110385,,within_group_loo,Neutral
103.5,TD,0.07692471229511542,-0.045443306077531095,0.19929273066776193,,within_group_loo,Mentalizing
103.5,ASD,-0.18255696039285596,-0.27473361396719265,-0.09038030681851927,,within_group_loo,Mentalizing
104.0,TD,0.00804363469919316,-0.09673322793792401,0.11282049733631032,,within_group_loo,Neutral
104.0,ASD,-0.00020984536526775686,-0.12969638868720765,0.12927669795667215,,within_group_loo,Neutral
104.5,TD,0.08782901369776798,-0.03245389941366719,0.20811192680920315,,within_group_loo,Neutral
104.5,ASD,0.05751590564217523,-0.08489928539308914,0.1999310966774396,,within_group_loo,Neutral
105.0,TD,0.18377340967736952,0.06328109055176533,0.3042657288029737,,within_group_loo,Neutral
105.0,ASD,0.029921665757316827,-0.09109861188313631,0.15094194339776995,,within_group_loo,Neutral
105.5,TD,0.12750940934436727,0.010166927391473138,0.24485189129726143,,within_group_loo,Neutral
105.5,ASD,0.021687939029974925,-0.09102157298759134,0.1343974510475412,,within_group_loo,Neutral
106.0,TD,0.07634460091637081,-0.025987859211281286,0.17867706104402292,,within_group_loo,Neutral
106.0,ASD,0.057261651729857976,-0.061180525038272066,0.17570382849798802,,within_group_loo,Neutral
106.5,TD,0.04480002883459682,-0.06326999407493344,0.15287005174412707,,within_group_loo,Pain-related
106.5,ASD,0.03240153053921963,-0.07894145938676747,0.14374452046520672,,within_group_loo,Pain-related
107.0,TD,0.022172215617942304,-0.06899335113455804,0.11333778237044265,,within_group_loo,Neutral
107.0,ASD,0.03739370070936037,-0.09470347444464286,0.16949087586336362,,within_group_loo,Neutral
107.5,TD,0.08985574280514912,-0.021128690023307015,0.20084017563360523,,within_group_loo,Neutral
107.5,ASD,0.03578462308194847,-0.0769186051563382,0.14848785132023512,,within_group_loo,Neutral
108.0,TD,0.1467080825556629,0.027334943603701492,0.2660812215076243,,within_group_loo,Neutral
108.0,ASD,0.016637483263303218,-0.09294812063377034,0.12622308716037678,,within_group_loo,Neutral
108.5,TD,0.1398494075824475,0.034575255340992636,0.24512355982390233,,within_group_loo,Pain-related
108.5,ASD,0.02123433349060597,-0.0995482002226579,0.14201686720386983,,within_group_loo,Pain-related
109.0,TD,0.10830154498028245,-0.006471639419945427,0.22307472938051032,,within_group_loo,Neutral
109.0,ASD,0.023837517904666535,-0.0847774197781687,0.13245245558750177,,within_group_loo,Neutral
109.5,TD,0.0841599750447707,-0.04519440314020483,0.2135143532297462,,within_group_loo,Pain-related
109.5,ASD,-0.018768246991752422,-0.1428703974444011,0.10533390346089626,,within_group_loo,Pain-related
110.0,TD,0.11352116187956356,0.013314499856751788,0.21372782390237532,,within_group_loo,Neutral
110.0,ASD,0.059948032197380235,-0.03812597670507928,0.15802204109983975,,within_group_loo,Neutral
110.5,TD,0.12742315952745595,0.02108827662510976,0.23375804242980214,,within_group_loo,Neutral
110.5,ASD,0.06501634573860855,-0.03994199128354263,0.16997468276075972,,within_group_loo,Neutral
111.0,TD,0.12862036800881946,0.017882476519454973,0.23935825949818396,,within_group_loo,Neutral
111.0,ASD,0.05891055039079936,-0.04021716650278791,0.15803826728438664,,within_group_loo,Neutral
111.5,TD,0.16539901117574193,0.06303113695593829,0.2677668853955456,,within_group_loo,Neutral
111.5,ASD,0.03476914889574771,-0.053775359036457665,0.12331365682795309,,within_group_loo,Neutral
112.0,TD,0.12130744102758718,0.032254141017856564,0.2103607410373178,,within_group_loo,Neutral
112.0,ASD,-0.008609836876779343,-0.12105420311744133,0.10383452936388265,,within_group_loo,Neutral
112.5,TD,0.1249888665513116,0.03319354109418514,0.21678419200843807,,within_group_loo,Neutral
112.5,ASD,0.0001077140400989834,-0.12848803269040876,0.12870346077060674,,within_group_loo,Neutral
113.0,TD,0.08110726867262744,-0.0008387655102235075,0.16305330285547837,,within_group_loo,Neutral
113.0,ASD,0.033948910512507834,-0.07732746136724877,0.14522528239226443,,within_group_loo,Neutral
113.5,TD,0.2099772589976824,0.0962359400658224,0.3237185779295424,,within_group_loo,Neutral
113.5,ASD,0.0647200271734814,-0.0580833414614675,0.1875233958084303,,within_group_loo,Neutral
114.0,TD,0.1341362739118456,0.012672181707807331,0.2556003661158839,,within_group_loo,Neutral
114.0,ASD,0.07642434629953461,-0.03137622835421387,0.18422492095328308,,within_group_loo,Neutral
114.5,TD,0.11662864887855183,0.0035245553447755956,0.22973274241232805,,within_group_loo,Neutral
114.5,ASD,0.10636756840515522,-0.011411101578837776,0.2241462383891482,,within_group_loo,Neutral
115.0,TD,0.10440952260919582,-0.01098748073746611,0.21980652595585776,,within_group_loo,Neutral
115.0,ASD,0.12650161501333088,-0.002665323317949525,0.25566855334461125,,within_group_loo,Neutral
115.5,TD,0.15530711647642412,0.023850543567708077,0.2867636893851402,,within_group_loo,Neutral
115.5,ASD,0.14013472746334069,0.0202092392591441,0.2600602156675373,,within_group_loo,Neutral
116.0,TD,0.11710280743161662,-0.013636802479592577,0.2478424173428258,,within_group_loo,Neutral
116.0,ASD,0.051507226707115786,-0.04343422861672841,0.14644868203095998,,within_group_loo,Neutral
116.5,TD,0.020474240541587346,-0.09349291968366234,0.13444140076683703,,within_group_loo,Neutral
116.5,ASD,0.08907853737692323,-0.0321051670542189,0.21026224180806535,,within_group_loo,Neutral
117.0,TD,0.12851762266327796,0.021820874638867296,0.23521437068768863,,within_group_loo,Neutral
117.0,ASD,0.17715619325945495,0.049970698382636736,0.30434168813627316,,within_group_loo,Neutral
117.5,TD,0.33059540903580736,0.22412442544818126,0.4370663926234335,,within_group_loo,Neutral
117.5,ASD,0.27702671872797036,0.17090467593413014,0.38314876152181054,,within_group_loo,Neutral
118.0,TD,0.3158106717589495,0.21105764762093548,0.4205636958969635,,within_group_loo,Neutral
118.0,ASD,0.18372133919886152,0.072592873454644,0.29484980494307905,,within_group_loo,Neutral
118.5,TD,0.27614881239974115,0.17457378059839448,0.37772384420108784,,within_group_loo,Neutral
118.5,ASD,0.1830881104840379,0.07252572488918649,0.29365049607888927,,within_group_loo,Neutral
119.0,TD,0.17509903172366711,0.06649636785967082,0.2837016955876634,,within_group_loo,Neutral
119.0,ASD,0.15650699361408651,0.04022395340162277,0.27279003382655026,,within_group_loo,Neutral
119.5,TD,0.23241876926660368,0.11888040352844875,0.3459571350047586,,within_group_loo,Neutral
119.5,ASD,0.1561348999416125,0.035789097706284745,0.27648070217694026,,within_group_loo,Neutral
120.0,TD,0.14361526428890087,0.03413048813893822,0.2531000404388635,,within_group_loo,Neutral
120.0,ASD,0.02360174363713853,-0.09011851169767282,0.13732199897194988,,within_group_loo,Neutral
120.5,TD,0.0792631376150606,-0.02596182177842478,0.18448809700854596,,within_group_loo,Neutral
120.5,ASD,-0.08403570007301285,-0.20064072148904633,0.03256932134302061,,within_group_loo,Neutral
121.0,TD,0.12069083413812563,0.0118449550815872,0.22953671319466407,,within_group_loo,Neutral
121.0,ASD,-0.042056016012619615,-0.15009539730946642,0.06598336528422719,,within_group_loo,Neutral
121.5,TD,0.10164337367561789,-0.024719507449204217,0.22800625480044,,within_group_loo,Mentalizing
121.5,ASD,-0.05207766491395864,-0.1520890722246625,0.04793374239674521,,within_group_loo,Mentalizing
122.0,TD,0.08496247332864544,-0.029100668737171764,0.19902561539446265,,within_group_loo,Mentalizing
122.0,ASD,0.0786486397454427,-0.031040566635191627,0.188337846126077,,within_group_loo,Mentalizing
122.5,TD,-0.17232896128339512,-0.25267868379326625,-0.09197923877352397,,within_group_loo,Neutral
122.5,ASD,0.08200944395459507,-0.024204596163339337,0.18822348407252948,,within_group_loo,Neutral
123.0,TD,0.17873829608299116,0.07173527136913747,0.28574132079684483,,within_group_loo,Mentalizing
123.0,ASD,0.17539917391454543,0.06355766928804153,0.28724067854104934,,within_group_loo,Mentalizing
123.5,TD,0.2871484845892201,0.1718940913155078,0.4024028778629324,,within_group_loo,Mentalizing
123.5,ASD,0.1870095290290095,0.06781120751307396,0.30620785054494504,,within_group_loo,Mentalizing
124.0,TD,0.2747114829126431,0.15681071847408368,0.3926122473512025,,within_group_loo,Neutral
124.0,ASD,0.1711232251417657,0.04782601896806514,0.29442043131546625,,within_group_loo,Neutral
124.5,TD,0.3108383963842678,0.2049720890948336,0.416704703673702,,within_group_loo,Neutral
124.5,ASD,0.1021033505913557,-0.008097968304366043,0.21230466948707744,,within_group_loo,Neutral
125.0,TD,0.34455009051488333,0.22546601216433837,0.4636341688654283,,within_group_loo,Neutral
125.0,ASD,0.13806106193175857,0.006968297968473175,0.269153825895044,,within_group_loo,Neutral
125.5,TD,0.3583476315150624,0.2430216280673013,0.47367363496282344,,within_group_loo,Neutral
125.5,ASD,0.17412080870261726,0.041559100202073596,0.3066825172031609,,within_group_loo,Neutral
126.0,TD,0.29772979373170977,0.1958854512766811,0.3995741361867384,,within_group_loo,Neutral
126.0,ASD,0.12287241007238923,-0.0004901533776666273,0.2462349735224451,,within_group_loo,Neutral
126.5,TD,0.19954848096865316,0.08395888168985541,0.31513808024745094,,within_group_loo,Neutral
126.5,ASD,0.0661096866839806,-0.06053202496838059,0.19275139833634178,,within_group_loo,Neutral
127.0,TD,0.19642745137607645,0.08188696279564507,0.31096793995650784,,within_group_loo,Neutral
127.0,ASD,0.09286254299101336,-0.03723419213092065,0.22295927811294736,,within_group_loo,Neutral
127.5,TD,0.12416052885948765,0.014118434478771383,0.2342026232402039,,within_group_loo,Neutral
127.5,ASD,0.0891631443735562,-0.03539513640371393,0.21372142515082632,,within_group_loo,Neutral
128.0,TD,0.09122460263155541,-0.008548154647914669,0.19099735991102548,,within_group_loo,Neutral
128.0,ASD,-0.03192991829943461,-0.1336879430367105,0.06982810643784126,,within_group_loo,Neutral
128.5,TD,0.13031196807459802,0.014408464944950461,0.24621547120424558,,within_group_loo,Neutral
128.5,ASD,-0.2813029883542785,-0.3718239905165694,-0.19078198619198766,,within_group_loo,Neutral
129.0,TD,0.13747036445340108,0.009616151908181936,0.2653245769986202,,within_group_loo,Neutral
129.0,ASD,-0.12483652376784048,-0.22976381619200645,-0.019909231343674505,,within_group_loo,Neutral
129.5,TD,0.10146070724468674,-0.008863743891171186,0.21178515838054468,,within_group_loo,Neutral
129.5,ASD,-0.05901276339434447,-0.18573829361963956,0.06771276683095062,,within_group_loo,Neutral
130.0,TD,0.09529249410962153,-0.021972664991051327,0.21255765321029438,,within_group_loo,Neutral
130.0,ASD,-0.06964647312564129,-0.17764745139374238,0.03835450514245982,,within_group_loo,Neutral
130.5,TD,0.25227783540588683,0.1402574250868034,0.36429824572497027,,within_group_loo,Neutral
130.5,ASD,0.0701442646224707,-0.055649716743913724,0.19593824598885512,,within_group_loo,Neutral
131.0,TD,0.24487065828400412,0.13437443208212385,0.3553668844858844,,within_group_loo,Neutral
131.0,ASD,0.06543449811367064,-0.07634788708698448,0.20721688331432575,,within_group_loo,Neutral
131.5,TD,0.17801754769341427,0.06899395905420998,0.2870411363326186,,within_group_loo,Neutral
131.5,ASD,0.08067762408225142,-0.05910627396156355,0.2204615221260664,,within_group_loo,Neutral
132.0,TD,0.04369154419573605,-0.05669620682668704,0.14407929521815915,,within_group_loo,Neutral
132.0,ASD,-0.017121955901524512,-0.13635204352752617,0.10210813172447714,,within_group_loo,Neutral
132.5,TD,0.08920108451551635,-0.03634981691968532,0.21475198595071804,,within_group_loo,Neutral
132.5,ASD,0.03777997323262672,-0.08926774547179545,0.16482769193704888,,within_group_loo,Neutral
133.0,TD,0.06407905891941999,-0.050112216497408046,0.17827033433624803,,within_group_loo,Neutral
133.0,ASD,0.06493361811243098,-0.062179338500027825,0.19204657472488978,,within_group_loo,Neutral
133.5,TD,0.16146329622646724,0.05119100648257374,0.27173558597036074,,within_group_loo,Neutral
133.5,ASD,0.11263307168871477,-0.016852165409843203,0.24211830878727275,,within_group_loo,Neutral
134.0,TD,0.20220664590860002,0.08278259517565634,0.3216306966415437,,within_group_loo,Neutral
134.0,ASD,0.0927634121441619,-0.035574042530630595,0.22110086681895438,,within_group_loo,Neutral
134.5,TD,0.1506094338199624,0.04776595849377399,0.2534529091461508,,within_group_loo,Neutral
134.5,ASD,0.03115295787541608,-0.08591630554693466,0.14822222129776683,,within_group_loo,Neutral
135.0,TD,0.1329040868031582,0.0283413322510198,0.2374668413552966,,within_group_loo,Neutral
135.0,ASD,0.008958596308033678,-0.09914224545680819,0.11705943807287555,,within_group_loo,Neutral
135.5,TD,0.14466154712089865,0.0386168625048407,0.2507062317369566,,within_group_loo,Neutral
135.5,ASD,0.10140975666433784,-0.01764730076014462,0.2204668140888203,,within_group_loo,Neutral
136.0,TD,0.17047296463620212,0.060428649843442137,0.2805172794289621,,within_group_loo,Neutral
136.0,ASD,0.17362048652190712,0.04113769617246013,0.3061032768713541,,within_group_loo,Neutral
136.5,TD,0.1932130127607701,0.0735588357496851,0.3128671897718551,,within_group_loo,Pain-related
136.5,ASD,0.18510067595350355,0.05468226799801912,0.315519083908988,,within_group_loo,Pain-related
137.0,TD,0.11081709107080541,-5.131486849316302e-06,0.22163931362846012,,within_group_loo,Pain-related
137.0,ASD,0.1458044745428186,0.030024926210402633,0.2615840228752346,,within_group_loo,Pain-related
137.5,TD,0.04916970810882387,-0.06916944539929523,0.16750886161694298,,within_group_loo,Pain-related
137.5,ASD,0.1759610917640653,0.05268278333633328,0.2992394001917973,,within_group_loo,Pain-related
138.0,TD,0.15675224666613904,0.038199268335299116,0.27530522499697896,,within_group_loo,Pain-related
138.0,ASD,0.15937128753057464,0.03755532514366333,0.28118724991748595,,within_group_loo,Pain-related
138.5,TD,0.14896109904802912,0.040915239318487576,0.2570069587775707,,within_group_loo,Pain-related
138.5,ASD,0.08793521515748039,-0.015141641970707359,0.19101207228566813,,within_group_loo,Pain-related
139.0,TD,0.17130093923622136,0.06079070652048836,0.2818111719519544,,within_group_loo,Neutral
139.0,ASD,0.1429173995451984,0.02361979961424919,0.26221499947614757,,within_group_loo,Neutral
139.5,TD,0.17333935267054326,0.05408197229658372,0.2925967330445028,,within_group_loo,Pain-related
139.5,ASD,0.134865472484909,0.014897833619547121,0.25483311135027087,,within_group_loo,Pain-related
140.0,TD,0.16222774555199737,0.048086879640269406,0.2763686114637253,,within_group_loo,Pain-related
140.0,ASD,0.12396594148617908,0.00993866140684456,0.2379932215655136,,within_group_loo,Pain-related
140.5,TD,0.029710305090654834,-0.06137008412975546,0.12079069431106514,,within_group_loo,Neutral
140.5,ASD,0.10033655279329673,-0.025709695010021016,0.22638280059661448,,within_group_loo,Neutral
141.0,TD,0.04341211167481976,-0.05423570276980494,0.14105992611944446,,within_group_loo,Neutral
141.0,ASD,0.11204340027417016,-0.008654530108989394,0.23274133065732971,,within_group_loo,Neutral
141.5,TD,0.029865387042409538,-0.06591117210476881,0.12564194618958788,,within_group_loo,Neutral
141.5,ASD,0.08654030988510913,-0.028674815670356776,0.20175543544057506,,within_group_loo,Neutral
142.0,TD,0.07054509728817024,-0.04677643966967575,0.18786663424601624,,within_group_loo,Pain-related
142.0,ASD,0.0071800486071027965,-0.08541730707381663,0.09977740428802222,,within_group_loo,Pain-related
142.5,TD,0.11498356221353305,-0.001131239754798924,0.23109836418186502,,within_group_loo,Pain-related
142.5,ASD,0.0459097273753214,-0.06841260768087698,0.1602320624315198,,within_group_loo,Pain-related
143.0,TD,0.14629927704838705,0.022645857733473093,0.269952696363301,,within_group_loo,Neutral
143.0,ASD,0.13194363324163128,0.012362397615553342,0.2515248688677092,,within_group_loo,Neutral
143.5,TD,0.20309284019267562,0.09643219304247537,0.3097534873428759,,within_group_loo,Neutral
143.5,ASD,0.13140755795082928,0.018252974172937628,0.24456214172872093,,within_group_loo,Neutral
144.0,TD,0.24270361739496116,0.13013060915374697,0.35527662563617535,,within_group_loo,Pain-related
144.0,ASD,0.00814988706174301,-0.0961947298916438,0.11249450401512981,,within_group_loo,Pain-related
144.5,TD,0.2475303620903803,0.13327844785965814,0.36178227632110244,,within_group_loo,Pain-related
144.5,ASD,0.015027133185168013,-0.08689716132892936,0.11695142769926539,,within_group_loo,Pain-related
145.0,TD,0.21798908999229902,0.12095963551481013,0.3150185444697879,,within_group_loo,Pain-related
145.0,ASD,0.152300267389998,0.04593195399045567,0.2586685807895403,,within_group_loo,Pain-related
145.5,TD,0.15298856452067655,0.04505163778574045,0.26092549125561265,,within_group_loo,Neutral
145.5,ASD,0.14884362297593615,0.024914397037303804,0.2727728489145685,,within_group_loo,Neutral
146.0,TD,0.11516458977834708,0.024168140359239088,0.20616103919745507,,within_group_loo,Neutral
146.0,ASD,0.10089344948772118,-0.015552053884623426,0.21733895286006577,,within_group_loo,Neutral
146.5,TD,-0.03440810186756544,-0.14137094132439387,0.07255473758926298,,within_group_loo,Neutral
146.5,ASD,0.1444799588509703,0.025682928401891625,0.263276989300049,,within_group_loo,Neutral
147.0,TD,-0.0867399280604484,-0.18062431052176334,0.007144454400866529,,within_group_loo,Neutral
147.0,ASD,0.14292433826760023,0.021995765324769934,0.26385291121043053,,within_group_loo,Neutral
147.5,TD,-0.09463689041826084,-0.18850637483498217,-0.0007674060015395029,,within_group_loo,Neutral
147.5,ASD,0.1738795428665152,0.06122811559451076,0.28653097013851964,,within_group_loo,Neutral
148.0,TD,0.14737608986172782,0.03881573810191001,0.2559364416215456,,within_group_loo,Neutral
148.0,ASD,0.0991795453315393,0.0012980653448716323,0.19706102531820696,,within_group_loo,Neutral
148.5,TD,0.13399384214053567,0.013498987542066479,0.25448869673900487,,within_group_loo,Neutral
148.5,ASD,0.09052947846477002,-0.028725734130026284,0.20978469105956632,,within_group_loo,Neutral
149.0,TD,0.14591483978208553,0.031484071403935984,0.26034560816023505,,within_group_loo,Neutral
149.0,ASD,0.09976198624831391,-0.006199559931759996,0.2057235324283878,,within_group_loo,Neutral
149.5,TD,0.14646792506613895,0.034803784909797075,0.25813206522248083,,within_group_loo,Neutral
149.5,ASD,0.11161196960227054,0.0010954487454730572,0.22212849045906802,,within_group_loo,Neutral
150.0,TD,0.14139793619143043,0.021787316985110466,0.26100855539775036,,within_group_loo,Neutral
150.0,ASD,0.13539510581964392,0.015433489643267073,0.2553567219960208,,within_group_loo,Neutral
150.5,TD,0.09937829463496127,-0.0032907022017354404,0.20204729147165798,,within_group_loo,Neutral
150.5,ASD,0.13041795747802407,0.015467680014684612,0.2453682349413635,,within_group_loo,Neutral
151.0,TD,0.11701766441638291,0.0034507235109497714,0.23058460532181604,,within_group_loo,Neutral
151.0,ASD,0.06193876933175601,-0.05421348786363995,0.17809102652715197,,within_group_loo,Neutral
151.5,TD,0.14459451164684609,0.03567722166620939,0.25351180162748277,,within_group_loo,Neutral
151.5,ASD,0.08768496628446612,-0.03474278132820642,0.21011271389713865,,within_group_loo,Neutral
152.0,TD,0.30676192244860434,0.20116532738713994,0.41235851751006874,,within_group_loo,Neutral
152.0,ASD,0.053823139595351815,-0.07085499335633451,0.17850127254703813,,within_group_loo,Neutral
152.5,TD,0.3547112644210717,0.2471725626251845,0.4622499662169589,,within_group_loo,Neutral
152.5,ASD,0.01768927985113977,-0.09954269508635641,0.13492125478863595,,within_group_loo,Neutral
153.0,TD,0.34014564118444146,0.23761491352130798,0.44267636884757494,,within_group_loo,Neutral
153.0,ASD,0.11781908640442595,-0.0105570631526129,0.2461952359614648,,within_group_loo,Neutral
153.5,TD,0.20551561013978747,0.11728256484282032,0.29374865543675466,,within_group_loo,Neutral
153.5,ASD,0.1239618059571637,0.0022581810973833633,0.24566543081694403,,within_group_loo,Neutral
154.0,TD,0.1252513050399694,0.013968661775488236,0.23653394830445057,,within_group_loo,Neutral
154.0,ASD,0.11802943128735995,0.00031380745485574957,0.23574505511986416,,within_group_loo,Neutral
154.5,TD,0.16104585373300598,0.04369290567640921,0.27839880178960275,,within_group_loo,Neutral
154.5,ASD,0.1075410422945663,-0.019497953031177254,0.23458003762030988,,within_group_loo,Neutral
155.0,TD,0.1455696445246403,0.034539173014373634,0.25660011603490696,,within_group_loo,Neutral
155.0,ASD,0.08175910307183952,-0.0360405725284836,0.19955877867216265,,within_group_loo,Neutral
155.5,TD,0.019834487969532872,-0.07338796386079283,0.11305693979985856,,within_group_loo,Neutral
155.5,ASD,-0.004831043907021659,-0.1232446561386084,0.11358256832456508,,within_group_loo,Neutral
156.0,TD,0.018252202993900034,-0.07336961647477164,0.10987402246257172,,within_group_loo,Neutral
156.0,ASD,0.053178049918760045,-0.07308648354858513,0.17944258338610522,,within_group_loo,Neutral
156.5,TD,0.15296349961205627,0.049215481303038475,0.25671151792107405,,within_group_loo,Neutral
156.5,ASD,0.03510656615951551,-0.08324366198943467,0.15345679430846568,,within_group_loo,Neutral
157.0,TD,0.13542451019452678,0.026006210124932275,0.2448428102641213,,within_group_loo,Neutral
157.0,ASD,-0.10422370668925582,-0.18878030525196526,-0.01966710812654636,,within_group_loo,Neutral
157.5,TD,0.08722973734190483,-0.01368424989447975,0.1881437245782894,,within_group_loo,Neutral
157.5,ASD,-0.0779765361461995,-0.17637434849916467,0.020421276206765676,,within_group_loo,Neutral
158.0,TD,0.13925269755040556,0.05712625959441191,0.2213791355063992,,within_group_loo,Neutral
158.0,ASD,-0.01828589947147573,-0.13269185655367816,0.0961200576107267,,within_group_loo,Neutral
158.5,TD,0.03509030701388834,-0.06395552536376359,0.1341361393915403,,within_group_loo,Neutral
158.5,ASD,0.08175393098461882,-0.032916889552610004,0.19642475152184763,,within_group_loo,Neutral
